I,Window Size,Processing Time (s),Events/s,CPU (%),Memory (MB), Total Events,Cumulative Total Events
166,11,0.010012149810791016,9987.864933085679,8.3,219.90625,,1815,1826
167,11,0.009386062622070312,10654.09469619996,8.0625,219.90625,,1826,1837
168,11,0.008848190307617188,11301.746065962492,7.8125,219.90625,,1837,1848
169,11,0.008856058120727539,11291.705478530084,7.825,219.90625,,1848,1859
170,11,0.008520126342773438,11736.915155585404,7.7625,219.90625,,1859,1870
171,11,0.010007143020629883,9992.862078002525,8.275,219.90625,,1870,1881
172,11,0.009977102279663086,10022.950271226133,8.2375,219.90625,,1881,1892
173,11,0.010070085525512695,9930.402253947961,8.2875,219.90625,,1892,1903
174,11,0.009827852249145508,10175.163144998909,8.2,219.90625,,1903,1914
175,11,0.011170148849487305,8952.43217860878,8.725,219.90625,,1914,1925
176,11,0.009093046188354492,10997.414719840583,7.8625,219.90625,,1925,1936
177,11,0.009125947952270508,10957.765760117041,7.9125,219.90625,,1936,1947
178,11,0.008847236633300781,11302.964320362185,7.75,219.90625,,1947,1958
179,11,0.008674144744873047,11528.514100379309,7.7,219.90625,,1958,1969
180,11,0.008715152740478516,11474.268205941895,7.7,219.90625,,1969,1980
181,11,0.008550167083740234,11695.677876303609,7.65,219.90625,,1980,1991
182,11,0.008725881576538086,11460.160113664308,7.6875,219.90625,,1991,2002
183,11,0.008744001388549805,11436.411724608044,7.675,219.90625,,2002,2013
184,11,0.009101152420043945,10987.61952165143,7.9125,219.90625,,2013,2024
185,11,0.008884191513061523,11255.948259667766,7.8125,219.90625,,2024,2035
186,11,0.008889913558959961,11248.703301418725,7.8,219.90625,,2035,2046
187,11,0.010129928588867188,9871.737902466579,8.375,219.90625,,2046,2057
188,11,0.00999593734741211,10004.064303773315,8.3,219.90625,,2057,2068
189,11,1.3734369277954102,72.810041710846,0.4,219.90625,,2068,2079
190,11,0.015066862106323242,6637.082047630351,9.6125,219.90625,,2079,2090
191,11,0.01261591911315918,7926.493432864027,9.0375,219.90625,,2090,2101
192,11,0.010931015014648438,9148.281277264003,8.6125,219.90625,,2101,2112
193,11,0.009827136993408203,10175.903731379494,8.1875,219.90625,,2112,2123
194,11,0.00916600227355957,10909.881649109117,7.925,219.90625,,2123,2134
195,11,0.009525060653686523,10498.620810492854,8.1,219.90625,,2134,2145
196,11,0.008544921875,11702.857142857143,7.625,219.90625,,2145,2156
197,11,0.008929014205932617,11199.444607620624,7.9,219.90625,,2156,2167
198,11,0.009058713912963867,11039.094617712857,7.9,219.90625,,2167,2178
199,11,0.009015798568725586,11091.640883247388,7.9375,219.90625,,2178,2189
200,11,0.008645772933959961,11566.345862173564,7.7125,219.90625,,2189,2200
201,11,0.009916305541992188,10084.4008463166,7.625,219.90625,,2200,2211
202,11,0.011002063751220703,9089.203831317991,8.675,219.90625,,2211,2222
203,11,0.00871896743774414,11469.248017500684,7.7625,219.90625,,2222,2233
204,11,0.009499788284301758,10526.55038273309,8.0875,219.90625,,2233,2244
205,11,0.009898900985717773,10102.131554228185,8.2375,219.90625,,2244,2255
206,11,0.009935855865478516,10064.558237750156,8.225,219.90625,,2255,2266
207,11,0.009794950485229492,10209.342063627291,8.2,219.90625,,2266,2277
208,11,0.00946497917175293,10565.26360865513,8.0625,219.90625,,2277,2288
209,11,0.00935220718383789,10692.663029623209,8.0375,219.90625,,2288,2299
210,11,0.009402751922607422,10635.184339976673,8.0375,219.90625,,2299,2310
211,11,0.00910806655883789,10979.278571802524,7.8875,219.90625,,2310,2321
212,11,0.008949041366577148,11174.381244172106,7.8,219.90625,,2321,2332
213,11,0.008578062057495117,11657.644737207816,7.6375,219.90625,,2332,2343
214,11,0.008670330047607422,11533.586316889403,7.7125,219.90625,,2343,2354
215,11,1.3650648593902588,73.25659239713164,0.175,220.15625,,2354,2365
216,11,0.022133827209472656,4517.97147658236,6.8375,220.15625,,2365,2376
217,11,0.01576519012451172,6343.088742362834,9.1625,220.15625,,2376,2387
218,11,0.013555049896240234,7377.3243747141805,8.7875,220.15625,,2387,2398
219,11,0.012722969055175781,7859.800614646579,8.3875,220.15625,,2398,2409
220,11,0.011957168579101562,8363.183920880523,7.95,220.15625,,2409,2420
221,11,0.012110233306884766,8257.479229830295,7.9,220.15625,,2420,2431
222,11,0.014568090438842773,6864.317627612392,7.25,220.15625,,2431,2442
223,11,0.010269880294799805,9737.211839814277,8.3125,220.15625,,2442,2453
224,11,0.011013031005859375,9080.152407343263,8.475,220.15625,,2453,2464
225,11,0.009895086288452148,10106.026070404549,8.1625,220.15625,,2464,2475
226,11,0.009160995483398438,10915.844264001666,7.9375,220.15625,,2475,2486
227,11,0.010207891464233398,9796.342403363307,8.3375,220.15625,,2486,2497
228,11,0.009878158569335938,10123.344274956555,8.225,220.15625,,2497,2508
229,11,0.011990070343017578,8340.23463909326,8.975,220.15625,,2508,2519
230,11,0.010029792785644531,9970.295711704859,8.375,220.15625,,2519,2530
231,11,0.01019906997680664,9804.81555939969,8.3125,220.15625,,2530,2541
232,11,0.009583234786987305,10434.889911680557,8.1,220.15625,,2541,2552
233,11,0.009579896926879883,10438.5256713372,8.1375,219.734375,,2552,2563
234,11,0.008873224258422852,11269.860547599215,7.8375,219.734375,,2563,2574
235,11,0.010183095932006836,9820.19620238346,8.325,219.734375,,2574,2585
236,11,0.010484933853149414,9537.494599449712,8.3625,219.734375,,2585,2596
237,11,0.009041309356689453,11060.344918516956,7.85,219.734375,,2596,2607
238,11,0.00945281982421875,10578.853914447134,8.0125,219.734375,,2607,2618
239,11,0.010280132293701172,9727.501275569368,8.3625,219.734375,,2618,2629
240,11,0.009021997451782227,11084.019978330381,7.8375,219.734375,,2629,2640
241,11,0.010284185409545898,9723.667555349484,8.35,219.734375,,2640,2651
242,11,1.3240430355072021,75.52624598919697,0.2,222.8125,,2651,2662
243,11,0.014014005661010742,7135.718538933973,9.4,222.8125,,2662,2673
244,11,0.012161016464233398,8222.99684357049,8.975,222.8125,,2673,2684
245,11,0.010978937149047852,9108.349801298617,8.625,222.8125,,2684,2695
246,11,0.010015010833740234,9985.011665000238,8.25,222.8125,,2695,2706
247,11,0.009441852569580078,10591.141861522145,8.0625,222.8125,,2706,2717
248,11,0.008853912353515625,11294.442050840154,7.75,222.8125,,2717,2728
249,11,0.00847005844116211,11806.293981872432,7.6375,222.8125,,2728,2739
250,11,0.008633136749267578,11583.275338304336,7.6125,222.8125,,2739,2750
251,11,0.008615255355834961,11607.31700567317,7.7,222.8125,,2750,2761
252,11,0.009765863418579102,10239.750006103366,7.45,222.8125,,2761,2772
253,11,0.008946895599365234,11177.061237541971,7.85,222.8125,,2772,2783
254,11,0.010043144226074219,9957.041116703067,8.3,222.8125,,2783,2794
255,11,0.008851051330566406,11298.092877922638,7.8,222.8125,,2794,2805
256,11,0.010769844055175781,9285.18551314974,8.625,223.5,,2805,2816
257,11,0.009618759155273438,10396.351378147929,8.125,223.5,,2816,2827
258,11,0.009553194046020508,10467.70321195937,8.075,223.5,,2827,2838
259,11,0.009373188018798828,10668.72869715623,8.0125,223.5,,2838,2849
260,11,0.008966922760009766,11152.097846317469,7.8375,223.5,,2849,2860
261,11,0.009238958358764648,10823.73100049031,7.9625,223.5,,2860,2871
262,11,0.00890493392944336,11229.729585006693,7.8,223.5,,2871,2882
263,11,0.008951902389526367,11170.809918235811,7.8125,223.5,,2882,2893
264,11,0.008758783340454102,11417.110814709966,7.6875,223.5,,2893,2904
265,11,0.008661031723022461,11545.968563327553,7.7625,223.5,,2904,2915
266,11,0.009788036346435547,10216.553807180786,8.2125,223.5,,2915,2926
267,11,0.00957798957824707,10440.604386030418,8.1125,223.5,,2926,2937
268,11,0.008452892303466797,11830.27020928527,7.575,223.5,,2937,2948
269,11,2.411651134490967,41.46536726221276,11.65,273.40625,,2948,2959
270,11,1.9264819622039795,51.9080904788725,12.45,273.40625,,2959,2970
271,11,1.659121036529541,60.27287810729864,12.45,273.421875,,2970,2981
272,11,1.2793550491333008,78.16438452151732,12.4375,272.421875,,2981,2992
273,11,0.9015159606933594,110.92427018495559,12.425,271.421875,,2992,3003
274,11,0.6411261558532715,155.97554254655313,12.4125,270.90625,,3003,3014
275,11,0.33637309074401855,297.2889412134945,12.3375,270.90625,,3014,3025
276,11,0.12746191024780273,784.5481038655928,12.1875,269.921875,,3025,3036
277,11,2.480229139328003,40.31885538893965,12.45,273.8125,,3036,3047
278,11,2.0300960540771484,49.25875295366677,12.45,272.328125,,3047,3058
279,11,1.6316828727722168,61.28641886771831,12.45,272.328125,,3058,3069
280,11,1.2880198955535889,77.63855228107339,12.4375,270.328125,,3069,3080
281,11,0.9486269950866699,105.41551159511715,12.425,270.328125,,3080,3091
282,11,0.5895450115203857,169.62233255457224,12.4125,269.328125,,3091,3102
283,11,0.36366915702819824,274.97520223373294,12.4125,267.5625,,3102,3113
284,11,0.09205198287963867,1086.342704108326,12.125,266.765625,,3113,3124
285,11,0.011121034622192383,8991.969128523957,8.7375,266.765625,,3124,3135
286,11,0.00980520248413086,10198.66750960463,8.2125,266.765625,,3135,3146
287,11,0.009879112243652344,10122.367023844,8.2375,266.765625,,3146,3157
288,11,0.009268999099731445,10788.651387709957,7.9625,266.765625,,3157,3168
289,11,0.010097026824951172,9903.905548996458,8.2875,266.765625,,3168,3179
290,11,0.009465694427490234,10564.46526623344,8.0375,266.765625,,3179,3190
291,11,0.008944034576416016,11180.636562350055,7.8375,266.765625,,3190,3201
292,11,0.009551763534545898,10469.270898335122,8.0,266.765625,,3201,3212
293,11,0.009557962417602539,10462.4809798199,8.075,266.765625,,3212,3223
294,11,0.009435176849365234,10598.63546773134,8.15,266.765625,,3223,3234
295,11,0.009950876235961914,10049.366269736685,8.225,266.765625,,3234,3245
296,11,0.011332035064697266,8824.540290342942,8.7375,266.28125,,3245,3256
297,11,0.008887052536010742,11252.324614352783,7.775,266.28125,,3256,3267
298,11,0.009058713912963867,11039.094617712857,7.9,266.28125,,3267,3278
299,11,0.00911712646484375,10968.36820083682,7.8875,266.28125,,3278,3289
300,11,0.008687019348144531,11511.428257767044,7.7125,266.28125,,3289,3300
301,11,0.010625600814819336,9411.232526308704,8.0,266.28125,,3300,3311
302,11,0.008731842041015625,11452.337265181302,7.675,266.28125,,3311,3322
303,11,0.008762836456298828,11411.830004897427,7.725,266.28125,,3322,3333
304,11,0.0100250244140625,9975.03805175038,8.225,266.28125,,3333,3344
305,11,0.00943899154663086,10594.352109118465,8.0625,266.28125,,3344,3355
306,11,0.009167194366455078,10908.462938881665,7.95,266.28125,,3355,3366
307,11,0.009008169174194336,11101.034856946246,7.85,266.28125,,3366,3377
308,11,0.008575916290283203,11660.56157909369,7.7125,266.28125,,3377,3388
309,11,0.009155750274658203,10922.097807405864,7.9625,266.28125,,3388,3399
310,11,1.3606889247894287,73.49218339193533,0.375,266.3125,,3399,3410
311,11,0.015505075454711914,6449.501022557778,9.6875,266.3125,,3410,3421
312,11,0.012364864349365234,8087.432031159616,9.075,266.3125,,3421,3432
313,11,0.011234045028686523,8901.513190008276,8.7375,266.3125,,3432,3443
314,11,0.010248899459838867,9757.145183427549,8.3875,266.3125,,3443,3454
315,11,0.009303092956542969,10749.113275243464,8.0,266.3125,,3454,3465
316,11,0.009141921997070312,10938.618819111203,7.975,266.3125,,3465,3476
317,11,0.008894920349121094,11242.371609306316,7.8125,266.3125,,3476,3487
318,11,0.009505987167358398,10519.685987309073,8.175,266.3125,,3487,3498
319,11,0.00930476188659668,10747.185281984268,7.975,266.3125,,3498,3509
320,11,0.00952601432800293,10497.569765986735,8.075,266.3125,,3509,3520
321,11,0.00925898551940918,10800.319299600875,7.9625,266.3125,,3520,3531
322,11,0.008450984954833984,11832.94024713649,7.5625,266.3125,,3531,3542
323,11,0.010623931884765625,9412.710951526033,8.55,266.375,,3542,3553
324,11,0.009737253189086914,10269.836683724689,8.1625,266.375,,3553,3564
325,11,0.008939027786254883,11186.898887792388,7.85,266.375,,3564,3575
326,11,0.008549928665161133,11696.004015504308,7.675,266.375,,3575,3586
327,11,0.008888959884643555,11249.910146715662,7.8,266.375,,3586,3597
328,11,0.008553028106689453,11691.765624128895,7.675,266.375,,3597,3608
329,11,0.008503913879394531,11759.291241448918,7.6,266.375,,3608,3619
330,11,0.009615182876586914,10400.218205261723,8.0875,266.375,,3619,3630
331,11,0.009599924087524414,10416.74903762573,8.125,266.375,,3630,3641
332,11,0.009521007537841797,10503.090098662793,8.075,266.375,,3641,3652
333,11,0.009490013122558594,10537.393226811375,8.0625,266.375,,3652,3663
334,11,0.009635686874389648,10378.087343807993,8.1375,266.375,,3663,3674
335,11,0.009530782699584961,10492.317698561601,8.1125,266.375,,3674,3685
336,11,0.009496927261352539,10529.721587628348,8.0875,266.375,,3685,3696
337,11,1.3726608753204346,72.85120585713202,0.45,266.5625,,3696,3707
338,11,0.015015840530395508,6659.633857830139,9.6,266.5625,,3707,3718
339,11,0.012419939041137695,8051.569308736299,9.05,266.5625,,3718,3729
340,11,0.011188983917236328,8937.362028553165,8.625,266.5625,,3729,3740
341,11,0.009936809539794922,10063.592302893612,8.2375,266.5625,,3740,3751
342,11,0.009216070175170898,10850.61182253266,7.9875,266.5625,,3751,3762
343,11,0.010045051574707031,9955.150479445552,8.3125,266.5625,,3762,3773
344,11,0.008744001388549805,11436.411724608044,7.725,266.5625,,3773,3784
345,11,0.00884103775024414,11310.889380292325,7.925,266.5625,,3784,3795
346,11,0.008629083633422852,11588.71605006493,7.6625,266.5625,,3795,3806
347,11,0.008743047714233398,11437.659185732595,7.775,266.5625,,3806,3817
348,11,0.008511066436767578,11749.408930472295,7.6625,266.5625,,3817,3828
349,11,0.008672952651977539,11530.09868873189,7.725,266.5625,,3828,3839
350,11,0.011230945587158203,8903.96977030527,8.7625,266.5625,,3839,3850
351,11,0.009952068328857422,10048.162522159935,8.2625,266.5625,,3850,3861
352,11,0.009524822235107422,10498.883604505632,8.0875,266.5625,,3861,3872
353,11,0.009561777114868164,10458.306944271288,8.1,266.5625,,3872,3883
354,11,0.009497880935668945,10528.664307051235,8.0625,266.5625,,3883,3894
355,11,0.009155750274658203,10922.097807405864,8.125,266.5625,,3894,3905
356,11,0.009252071380615234,10808.390455084265,7.95,266.5625,,3905,3916
357,11,0.009989023208618164,10010.988853617204,8.275,266.5625,,3916,3927
358,11,0.009575843811035156,10442.943929887462,8.0875,266.5625,,3927,3938
359,11,0.0087127685546875,11477.408056042032,7.725,266.5625,,3938,3949
360,11,0.009134769439697266,10947.183797045467,7.8375,266.5625,,3949,3960
361,11,0.008807897567749023,11353.447202447012,7.8125,266.5625,,3960,3971
362,11,0.0087127685546875,11477.408056042032,7.7375,266.5625,,3971,3982
363,11,1.3617198467254639,73.43654441144456,0.3,266.5625,,3982,3993
364,11,0.019887208938598633,5028.357690048314,10.2625,266.5625,,3993,4004
365,11,0.014786958694458008,6762.715854307412,9.6,266.5625,,4004,4015
366,11,0.01221013069152832,8189.92052799094,9.0375,266.5625,,4015,4026
367,11,0.010894060134887695,9179.314118136257,8.5375,266.5625,,4026,4037
368,11,0.010066986083984375,9933.459643804472,8.3,266.5625,,4037,4048
369,11,0.00920557975769043,10862.97687187589,7.9125,266.5625,,4048,4059
370,11,0.00879812240600586,11366.061460083465,7.7375,266.5625,,4059,4070
371,11,0.0087127685546875,11477.408056042032,7.7125,266.5625,,4070,4081
372,11,0.009320974349975586,10728.49213454406,8.1,266.5625,,4081,4092
373,11,0.008936882019042969,11189.584889552876,7.7625,266.5625,,4092,4103
374,11,0.01006174087524414,9938.63797924269,8.3125,266.5625,,4103,4114
